device_id,record_time,cpu_usage_percent,memory_usage_percent,temperature_celsius,online_flag
VMS-6450,2025-06-02 19:15:38,15.8,66.9,51.9,True
SEN-7909,2025-06-01 16:48:22,43.7,75.9,69.4,True
CAM-3584,2025-06-07 21:18:06,53.9,23.6,72.3,True
DEV-5141,2025-06-04 05:33:32,86.3,50.3,54.0,True
SEN-9113,2025-06-03 21:12:32,62.7,38.2,84.1,True
VMS-4540,2025-06-03 16:08:03,17.0,60.8,68.4,True
CAM-5320,2025-06-02 16:46:27,88.3,33.7,73.5,True
RSU-1640,2025-06-06 11:36:40,50.0,79.8,31.0,True
RSU-2876,2025-06-05 18:20:05,49.5,75.7,55.3,True
CAM-3584,2025-06-02 15:03:59,69.8,54.6,33.0,True
VMS-9055,2025-06-06 11:59:31,65.5,85.0,31.9,False
CAM-9540,2025-06-04 21:53:04,45.7,31.1,68.0,True
RSU-4083,2025-06-07 15:56:37,83.6,78.6,39.5,True
SEN-6121,2025-06-05 21:56:45,39.1,19.8,29.8,True
DEV-9259,2025-06-02 14:12:27,65.2,72.2,33.2,True
RSU-2876,2025-06-03 23:46:53,84.9,10.8,58.1,True
SEN-9113,2025-06-07 08:36:25,93.7,78.5,62.0,True
RSU-2876,2025-06-04 18:21:09,69.7,81.9,50.3,True
RSU-4083,2025-06-05 19:01:16,16.3,14.1,74.7,True
RSU-6684,2025-06-04 18:50:11,14.7,86.4,68.4,True
VMS-9485,2025-06-05 18:00:38,81.3,77.4,34.2,True
RSU-2412,2025-06-03 08:36:11,9.3,46.2,77.6,True
SEN-9219,2025-06-06 08:05:50,22.7,84.3,68.1,True
SEN-8721,2025-06-05 07:19:37,50.2,25.9,28.9,True
RSU-9703,2025-06-05 19:32:00,31.4,37.2,75.9,True
DEV-9259,2025-06-05 13:24:49,21.5,80.2,31.3,True
SEN-9448,2025-06-05 17:06:21,88.8,33.8,76.6,True
CAM-5320,2025-06-05 18:35:11,49.1,48.0,34.5,True
VMS-2566,2025-06-05 22:19:49,92.2,26.0,59.9,True
DEV-3696,2025-06-04 12:30:11,86.8,71.3,35.0,True
VMS-7793,2025-06-05 08:06:56,22.9,15.9,62.2,True
RSU-9703,2025-06-07 09:52:18,13.1,50.7,73.6,True
RSU-4083,2025-06-04 06:19:25,56.1,25.2,34.6,True
CAM-5094,2025-06-06 06:08:55,33.2,57.8,41.3,True
DEV-5777,2025-06-06 14:09:07,59.2,13.5,56.8,True
SEN-9113,2025-06-03 14:40:25,87.4,26.7,32.6,True
CAM-5720,2025-06-02 11:20:55,58.3,78.7,80.7,True
VMS-2566,2025-06-03 02:45:42,30.9,32.4,47.5,True
RSU-2876,2025-06-07 07:27:38,67.9,32.5,25.4,True
DEV-5777,2025-06-01 20:48:45,25.8,11.3,50.8,True
DEV-5141,2025-06-01 16:56:30,20.6,54.2,40.4,True
CAM-5720,2025-06-05 03:40:36,33.0,42.4,25.1,True
DEV-5141,2025-06-05 20:30:16,81.2,66.2,31.2,True
CAM-3584,2025-06-07 22:48:50,94.0,89.9,70.4,True
CAM-3584,2025-06-02 15:55:49,42.5,21.8,65.8,True
VMS-7793,2025-06-04 21:50:11,40.6,94.9,38.7,True
SEN-7909,2025-06-04 18:46:37,37.1,71.3,39.0,True
RSU-9703,2025-06-02 07:29:53,84.5,24.6,64.5,True
RSU-1640,2025-06-03 21:16:06,10.2,32.1,70.7,True
RSU-2412,2025-06-06 14:02:06,38.4,31.5,84.4,True
RSU-2876,2025-06-05 09:53:16,87.4,55.4,63.5,True
SEN-9219,2025-06-01 18:31:39,15.0,14.5,71.5,True
SEN-8721,2025-06-07 18:09:55,92.8,76.7,57.0,True
VMS-4540,2025-06-07 08:21:34,17.0,42.3,37.6,True
VMS-7793,2025-06-07 07:42:01,61.9,91.5,74.5,True
SEN-8721,2025-06-04 19:03:09,34.2,68.1,73.4,True
DEV-3696,2025-06-07 06:21:47,66.9,38.1,50.2,True
RSU-2412,2025-06-02 01:04:37,8.9,19.7,53.1,True
SEN-9219,2025-06-02 06:21:50,89.0,79.2,69.9,True
VMS-7793,2025-06-03 14:27:18,47.0,77.4,64.0,True
RSU-6684,2025-06-01 17:30:34,81.4,17.7,53.9,True
SEN-9113,2025-06-07 15:37:21,57.9,54.9,28.6,True
VMS-2566,2025-06-06 21:57:41,61.7,32.6,27.6,True
CAM-8906,2025-06-05 13:27:28,25.2,94.9,39.8,True
RSU-4083,2025-06-01 14:53:47,85.2,75.3,69.4,True
RSU-6684,2025-06-04 04:05:32,38.5,22.0,81.6,True
VMS-7793,2025-06-06 08:29:25,89.0,34.0,37.2,True
CAM-5094,2025-06-05 19:57:15,43.4,22.1,27.5,True
RSU-4083,2025-06-02 19:27:05,94.2,46.8,43.7,True
CAM-5320,2025-06-04 14:33:38,59.7,12.2,26.3,True
DEV-5777,2025-06-06 18:44:32,89.9,54.8,49.7,True
RSU-2876,2025-06-06 05:27:06,8.4,30.8,47.6,True
VMS-9485,2025-06-02 22:14:31,80.1,31.5,68.6,True
VMS-6450,2025-06-04 12:49:43,8.6,15.8,76.6,False
VMS-7793,2025-06-05 19:00:18,7.6,38.0,77.7,True
VMS-2566,2025-06-04 01:55:57,51.1,76.0,76.4,True
RSU-1640,2025-06-07 04:20:02,80.5,74.5,69.8,True
SEN-9113,2025-06-05 00:25:51,17.9,53.8,82.0,True
VMS-7793,2025-06-04 05:13:15,44.8,71.4,64.3,True
VMS-3279,2025-06-04 14:08:14,36.7,83.1,53.3,False
CAM-5720,2025-06-06 17:08:07,27.3,29.0,59.4,True
DEV-5141,2025-06-05 18:57:07,46.5,69.4,33.1,True
SEN-8721,2025-06-02 07:55:09,33.8,40.4,79.2,True
CAM-5320,2025-06-05 07:37:44,91.9,91.7,34.8,True
RSU-2412,2025-06-01 06:57:29,78.3,22.3,63.0,True
RSU-2876,2025-06-07 01:09:28,73.9,53.4,25.1,True
CAM-8906,2025-06-04 18:30:11,70.4,48.2,76.6,True
VMS-2566,2025-06-05 11:10:04,6.8,69.0,40.0,True
DEV-5141,2025-06-04 22:02:08,6.6,13.5,62.3,True
DEV-9259,2025-06-05 15:55:01,36.4,10.9,84.7,True
CAM-3584,2025-06-07 08:45:33,28.2,22.1,67.7,True
SEN-9113,2025-06-07 06:25:04,75.2,19.7,76.5,True
CAM-9540,2025-06-05 11:38:09,50.7,67.7,34.8,True
DEV-3696,2025-06-04 11:41:27,94.0,27.3,78.7,True
SEN-8721,2025-06-02 19:50:18,22.5,35.8,35.4,True
CAM-5094,2025-06-07 19:43:33,74.4,18.7,75.5,True
SEN-7909,2025-06-02 18:31:31,27.7,32.5,82.5,True
VMS-7793,2025-06-06 18:07:25,81.1,23.2,40.4,True
VMS-7793,2025-06-04 06:46:16,62.8,70.2,73.5,True
RSU-9703,2025-06-01 11:08:45,26.5,41.1,79.6,True
SEN-7909,2025-06-06 00:36:59,84.6,10.2,83.1,True
DEV-9259,2025-06-05 08:28:55,16.4,94.7,46.7,True
VMS-9055,2025-06-05 18:11:41,51.8,78.9,34.7,True
RSU-1640,2025-06-02 14:42:17,8.4,83.9,63.5,True
SEN-8721,2025-06-05 11:52:16,94.4,44.3,58.7,True
VMS-7793,2025-06-07 08:18:06,55.0,69.0,37.3,True
SEN-9113,2025-06-05 06:14:10,38.5,20.6,67.3,False
DEV-5141,2025-06-01 06:17:17,39.5,13.8,48.7,True
VMS-9485,2025-06-01 17:56:24,52.2,80.5,52.0,True
CAM-8906,2025-06-03 18:26:29,73.7,64.2,81.3,True
SEN-8721,2025-06-05 18:23:26,60.2,74.7,60.8,True
VMS-6450,2025-06-05 08:54:23,21.0,68.0,79.0,True
VMS-2566,2025-06-03 02:22:15,71.0,40.4,36.5,True
SEN-8721,2025-06-05 20:51:15,44.7,40.0,56.6,True
VMS-6450,2025-06-04 04:42:57,91.2,26.9,29.1,True
RSU-4083,2025-06-05 12:02:14,32.0,78.4,46.9,True
VMS-5226,2025-06-01 07:14:35,35.7,49.2,69.5,False
RSU-1640,2025-06-07 04:29:23,45.1,44.6,38.6,True
SEN-7909,2025-06-03 06:17:09,52.2,85.0,29.0,True
VMS-2566,2025-06-02 19:13:33,64.8,14.6,38.6,True
VMS-6450,2025-06-05 08:24:42,26.9,15.2,35.0,True
CAM-5720,2025-06-02 11:03:39,62.6,22.2,63.4,True
VMS-9485,2025-06-07 06:35:40,41.3,62.0,79.4,True
CAM-5094,2025-06-06 17:24:05,62.7,63.0,79.7,True
RSU-6684,2025-06-05 16:30:17,25.3,59.2,70.6,True
DEV-5777,2025-06-04 22:24:39,70.7,87.5,47.0,True
CAM-9540,2025-06-04 21:31:46,11.4,63.6,43.8,True
DEV-3696,2025-06-02 11:54:10,17.3,79.9,35.2,True
CAM-8906,2025-06-06 07:23:38,16.5,69.3,62.4,True
RSU-1640,2025-06-03 15:07:31,60.4,40.4,83.4,True
SEN-9113,2025-06-06 16:33:35,87.0,67.1,27.4,True
SEN-8721,2025-06-03 07:39:30,5.1,37.9,39.0,True
SEN-7909,2025-06-04 10:54:17,75.3,23.2,68.8,True
VMS-9485,2025-06-07 07:29:27,31.2,64.1,34.5,True
DEV-3696,2025-06-04 06:59:53,72.9,20.8,44.4,True
CAM-5720,2025-06-02 07:38:53,30.5,39.9,25.5,True
CAM-5720,2025-06-04 18:15:20,60.9,21.7,54.4,True
VMS-3279,2025-06-03 08:15:42,68.6,57.3,83.5,True
CAM-8906,2025-06-06 01:39:31,10.5,11.7,27.0,True
CAM-5094,2025-06-06 07:30:15,26.1,76.7,84.1,True
SEN-9113,2025-06-07 11:44:22,51.1,43.1,82.5,True
VMS-9485,2025-06-01 16:56:42,32.9,46.4,25.8,True
SEN-8721,2025-06-06 09:12:12,48.9,20.9,27.9,True
RSU-2412,2025-06-04 06:03:08,92.0,43.9,27.6,True
VMS-7793,2025-06-06 08:01:14,67.0,12.9,79.8,True
DEV-5777,2025-06-05 16:10:01,38.0,63.8,63.3,True
SEN-8721,2025-06-05 10:31:45,73.6,17.6,77.8,True
RSU-1640,2025-06-04 19:12:09,10.2,85.0,41.9,True
CAM-5094,2025-06-07 10:04:08,78.5,92.6,56.9,True
SEN-9113,2025-06-01 18:28:14,8.1,68.4,45.7,True
RSU-2876,2025-06-05 17:51:24,16.6,31.1,68.2,True
SEN-7909,2025-06-06 11:20:44,39.2,40.3,36.8,True
VMS-2566,2025-06-03 18:34:22,44.2,50.0,82.5,True
SEN-7909,2025-06-02 21:10:13,87.9,83.2,73.0,True
RSU-2876,2025-06-06 06:30:06,72.0,12.5,38.9,True
DEV-3696,2025-06-07 08:40:49,33.4,23.1,51.6,True
SEN-9113,2025-06-02 02:30:17,28.9,86.0,69.2,True
CAM-5720,2025-06-03 17:46:35,41.0,75.3,55.7,True
RSU-2876,2025-06-05 08:01:12,50.6,55.4,56.2,True
DEV-5141,2025-06-01 08:33:43,41.0,92.8,57.2,False
VMS-9485,2025-06-01 18:57:21,18.7,45.1,82.9,True
CAM-9540,2025-06-03 02:09:38,56.4,12.1,27.6,True
VMS-9485,2025-06-04 06:03:16,27.9,68.7,50.0,True
VMS-6450,2025-06-03 07:16:44,16.1,22.2,78.5,True
DEV-5777,2025-06-04 15:28:16,59.2,51.6,48.5,False
SEN-9448,2025-06-03 18:24:45,59.2,16.0,44.2,True
VMS-4540,2025-06-01 17:47:48,39.8,36.9,75.6,True
SEN-6121,2025-06-01 20:16:50,47.9,17.2,62.0,True
VMS-2566,2025-06-05 19:31:52,50.0,35.7,28.7,True
SEN-9448,2025-06-02 06:35:17,6.7,70.4,62.0,True
DEV-9259,2025-06-04 03:21:07,36.5,21.2,70.9,True
SEN-8721,2025-06-04 11:28:10,19.7,79.8,58.2,True
SEN-7909,2025-06-01 17:21:38,73.0,87.1,75.9,True
VMS-9485,2025-06-04 14:46:27,6.3,78.5,64.8,True
VMS-6450,2025-06-04 08:52:30,41.2,91.0,58.7,True
VMS-2566,2025-06-03 11:56:51,27.8,40.8,71.1,False
DEV-5141,2025-06-07 07:02:27,22.5,17.2,34.6,True
VMS-4540,2025-06-04 18:01:43,52.3,88.4,59.7,True
CAM-5720,2025-06-03 17:29:14,47.0,55.4,65.1,True
VMS-2566,2025-06-02 06:15:14,53.6,58.6,71.8,True
DEV-3696,2025-06-03 06:12:44,68.9,19.3,63.5,True
RSU-6684,2025-06-02 17:53:41,87.4,85.1,25.6,True
DEV-3696,2025-06-01 18:08:09,50.1,89.2,48.1,True
DEV-5777,2025-06-05 10:51:56,15.3,21.7,76.0,True
VMS-3279,2025-06-03 21:42:49,31.2,91.3,41.4,True
SEN-9113,2025-06-07 20:40:51,71.7,65.9,36.7,True
SEN-9219,2025-06-01 06:39:04,12.8,93.0,60.3,True
RSU-4083,2025-06-06 08:36:54,70.1,49.8,84.1,True
VMS-7793,2025-06-06 08:56:14,62.1,90.7,36.6,True
DEV-5777,2025-06-07 01:54:28,20.7,93.1,82.1,False
DEV-5777,2025-06-07 00:47:37,65.7,37.1,79.0,True
CAM-3584,2025-06-06 18:34:26,21.7,42.1,73.6,True
SEN-6121,2025-06-07 04:14:18,73.1,60.8,73.7,True
VMS-9055,2025-06-06 18:21:22,35.8,50.2,30.6,True
VMS-7793,2025-06-02 00:56:47,19.9,27.8,29.4,True
CAM-5320,2025-06-02 06:04:39,29.1,88.8,34.5,True
RSU-4083,2025-06-07 17:01:51,70.6,16.2,46.4,True
CAM-5720,2025-06-01 14:46:56,86.8,10.8,41.8,True
VMS-7793,2025-06-07 01:01:54,69.0,26.1,38.7,True
SEN-8721,2025-06-03 20:50:08,46.3,41.4,46.2,True
CAM-9540,2025-06-04 11:01:33,91.2,45.2,46.4,True
CAM-8906,2025-06-05 21:11:23,40.6,47.4,36.7,True
DEV-5777,2025-06-06 16:20:26,61.4,84.3,27.6,True
DEV-5141,2025-06-01 07:59:40,36.4,78.3,25.1,True
CAM-5720,2025-06-01 08:05:08,88.2,46.4,80.8,True
CAM-5320,2025-06-03 18:20:59,10.3,39.0,46.4,True
CAM-5320,2025-06-07 20:05:44,36.5,80.3,51.4,True
SEN-6121,2025-06-05 20:55:49,39.1,84.1,83.1,True
CAM-5720,2025-06-02 10:10:26,46.5,86.6,68.7,True
RSU-6684,2025-06-03 07:58:16,26.1,64.4,34.2,True
CAM-5320,2025-06-07 07:47:06,63.1,56.3,39.6,True
CAM-5320,2025-06-05 04:33:47,52.3,11.1,37.0,True
CAM-9540,2025-06-03 18:52:15,52.6,67.6,42.9,True
VMS-6450,2025-06-06 17:19:27,56.2,81.3,81.0,True
DEV-9259,2025-06-01 07:22:45,73.6,26.7,34.0,True
CAM-5094,2025-06-03 14:33:53,44.8,49.3,35.7,False
CAM-3584,2025-06-07 08:46:41,58.9,23.7,49.1,True
CAM-5094,2025-06-01 11:40:04,91.9,24.2,65.1,True
SEN-7909,2025-06-07 08:10:59,75.0,42.9,49.8,True
RSU-4083,2025-06-01 18:51:56,94.5,46.6,51.1,True
DEV-5777,2025-06-07 11:54:28,9.2,70.9,50.3,True
DEV-9259,2025-06-05 05:16:57,77.3,76.1,51.2,True
DEV-5141,2025-06-07 06:24:48,6.4,55.7,52.8,True
DEV-5141,2025-06-05 11:44:12,91.9,60.4,82.0,True
RSU-2876,2025-06-06 19:54:12,53.4,75.4,78.2,True
RSU-2412,2025-06-04 17:47:49,25.9,86.7,75.6,True
CAM-3584,2025-06-04 08:58:14,63.4,53.1,75.0,True
DEV-3696,2025-06-03 19:19:16,28.2,90.3,46.5,True
RSU-2876,2025-06-05 18:14:28,31.1,65.9,83.3,True
CAM-5720,2025-06-05 07:39:27,79.0,43.1,73.1,True
SEN-9219,2025-06-07 18:37:19,93.2,15.3,48.5,True
DEV-5777,2025-06-03 00:31:07,93.3,42.2,34.6,True
CAM-3584,2025-06-05 09:13:35,57.3,54.3,51.4,True
DEV-5777,2025-06-01 17:46:55,5.8,31.6,55.4,True
CAM-3584,2025-06-05 16:54:39,59.1,73.4,42.0,True
CAM-5720,2025-06-07 19:16:39,13.3,41.8,65.3,True
SEN-9448,2025-06-06 16:35:09,34.3,21.8,75.1,True
RSU-2412,2025-06-01 02:48:27,6.5,39.8,81.1,True
VMS-6450,2025-06-03 08:02:15,23.0,29.2,34.1,True
CAM-3584,2025-06-01 07:32:23,6.2,90.8,36.7,True
RSU-9703,2025-06-03 19:14:30,64.7,14.0,38.6,True
VMS-3279,2025-06-06 07:15:32,9.9,72.7,39.4,True
VMS-6450,2025-06-06 08:33:37,25.3,67.4,48.1,True
SEN-8721,2025-06-06 17:05:06,24.8,92.3,64.3,True
RSU-4083,2025-06-01 08:14:44,72.4,31.8,47.6,True
SEN-9113,2025-06-01 19:15:35,54.8,73.4,58.6,True
VMS-4540,2025-06-02 07:15:45,80.8,66.7,67.6,True
RSU-6684,2025-06-04 17:26:27,76.5,36.3,25.3,True
CAM-5720,2025-06-04 07:24:41,44.9,50.3,61.1,True
SEN-9219,2025-06-02 17:10:18,12.3,41.5,31.3,True
CAM-5320,2025-06-02 09:13:07,24.2,59.3,52.3,True
CAM-9540,2025-06-01 08:15:21,56.5,48.6,37.6,True
SEN-6121,2025-06-02 07:39:48,26.7,76.1,53.3,True
CAM-8906,2025-06-06 21:50:49,16.8,76.1,79.0,True
DEV-5141,2025-06-07 11:47:55,27.7,63.3,25.5,True
RSU-2876,2025-06-03 05:32:14,49.3,53.2,42.3,True
VMS-5226,2025-06-04 08:00:50,86.5,61.4,32.1,True
SEN-6121,2025-06-04 08:46:34,6.7,47.2,59.2,True
CAM-5094,2025-06-03 20:09:41,71.0,59.0,65.8,True
VMS-4540,2025-06-04 07:27:55,7.9,25.4,34.1,True
RSU-2876,2025-06-06 18:22:34,89.7,88.8,38.7,True
VMS-9485,2025-06-02 00:07:43,38.1,62.6,29.2,True
RSU-4083,2025-06-07 07:58:26,37.0,38.5,31.6,True
SEN-8721,2025-06-01 22:44:43,94.7,77.6,72.2,True
DEV-9259,2025-06-07 20:51:09,22.1,90.3,76.6,True
VMS-5226,2025-06-07 20:36:04,46.2,42.8,53.6,True
CAM-5094,2025-06-03 23:22:51,48.7,50.7,39.2,True
VMS-5226,2025-06-04 08:27:51,45.1,49.7,56.7,True
VMS-9485,2025-06-03 18:10:28,41.8,56.4,70.4,True
SEN-9219,2025-06-06 05:21:37,65.4,52.3,81.4,True
VMS-7793,2025-06-06 03:11:17,65.7,10.1,81.2,True
VMS-9055,2025-06-03 22:04:54,62.3,34.4,62.9,True
DEV-3696,2025-06-03 07:51:01,41.0,61.7,69.9,True
RSU-1640,2025-06-06 07:54:59,48.4,21.2,45.1,True
VMS-4540,2025-06-02 18:31:32,53.1,71.5,51.8,True
SEN-9448,2025-06-05 07:35:59,18.1,50.4,50.9,True
SEN-7909,2025-06-06 08:23:17,71.0,33.1,30.0,True
RSU-9703,2025-06-07 16:25:08,25.7,48.8,27.9,True
VMS-4540,2025-06-04 20:01:33,25.2,16.7,66.8,True
CAM-5320,2025-06-06 00:32:04,81.6,69.8,81.7,True
RSU-6684,2025-06-02 03:26:21,66.5,49.0,51.2,True
SEN-9448,2025-06-07 08:45:54,71.3,61.2,27.7,False
DEV-5777,2025-06-01 02:16:32,30.4,15.1,66.4,True
SEN-9113,2025-06-03 19:05:52,79.2,87.0,71.8,True
SEN-9448,2025-06-01 17:14:30,68.8,69.1,30.8,True
RSU-2876,2025-06-01 09:35:33,82.0,57.6,59.6,True
VMS-3279,2025-06-07 22:50:57,14.9,74.2,73.3,True
VMS-9055,2025-06-01 22:52:23,28.2,13.8,40.0,True
DEV-5777,2025-06-01 18:23:24,7.6,52.6,50.3,True
DEV-5777,2025-06-06 17:26:34,73.9,31.2,57.6,True
VMS-9485,2025-06-03 17:50:44,5.8,40.6,37.2,True
SEN-6121,2025-06-06 16:09:39,83.2,56.4,40.4,True
RSU-2876,2025-06-02 06:36:45,40.6,84.7,84.7,True
SEN-9448,2025-06-01 16:40:58,43.8,38.9,84.9,True
VMS-5226,2025-06-04 11:35:35,78.7,54.4,66.0,True
CAM-9540,2025-06-01 11:09:55,56.8,30.9,27.1,True
VMS-9055,2025-06-03 12:27:40,68.4,65.2,60.8,True
CAM-5094,2025-06-02 16:38:03,80.5,42.0,28.0,True
VMS-9055,2025-06-04 23:55:27,74.6,49.0,41.9,True
VMS-5226,2025-06-02 09:01:16,40.1,58.7,40.1,True
SEN-9113,2025-06-03 06:49:39,64.6,14.9,31.6,True
CAM-5720,2025-06-03 11:30:58,88.3,53.6,83.6,True
DEV-5141,2025-06-02 05:43:15,9.2,23.0,57.7,True
SEN-6121,2025-06-02 23:13:03,85.1,58.7,32.8,True
VMS-6450,2025-06-02 21:41:39,47.1,18.0,25.2,True
CAM-5720,2025-06-02 17:48:09,87.2,82.8,60.6,True
RSU-2412,2025-06-02 07:13:46,14.9,60.6,74.0,True
SEN-7909,2025-06-06 06:53:19,28.1,62.6,43.5,True
DEV-3696,2025-06-03 08:45:17,36.0,82.7,47.5,True
RSU-2412,2025-06-05 09:05:46,61.9,67.5,39.8,True
VMS-4540,2025-06-04 15:53:52,27.7,53.3,77.6,True
VMS-6450,2025-06-05 08:53:49,86.5,59.5,69.7,True
CAM-5720,2025-06-01 13:03:26,91.4,53.1,26.7,False
VMS-9055,2025-06-04 18:52:54,83.9,16.7,76.6,True
VMS-3279,2025-06-02 18:37:53,72.8,64.8,29.5,True
RSU-6684,2025-06-04 08:56:35,67.3,31.3,55.9,True
VMS-7793,2025-06-06 14:49:08,20.2,54.7,83.4,True
DEV-3696,2025-06-02 23:25:53,27.2,35.9,57.6,True
RSU-9703,2025-06-06 00:06:48,48.0,76.5,26.8,True
VMS-3279,2025-06-04 15:09:36,13.0,52.9,69.1,True
VMS-4540,2025-06-01 14:20:08,5.7,16.1,45.1,True
RSU-9703,2025-06-01 08:06:34,82.4,52.4,37.8,True
VMS-4540,2025-06-02 06:03:00,95.0,42.9,73.1,True
CAM-5320,2025-06-06 17:32:00,10.1,37.2,32.9,True
VMS-9485,2025-06-06 15:29:45,50.2,65.4,37.0,True
SEN-9448,2025-06-07 19:20:41,52.9,73.1,58.2,True
DEV-5141,2025-06-05 07:05:22,10.6,71.3,32.3,True
CAM-5320,2025-06-07 19:25:02,62.5,10.4,60.3,True
SEN-9113,2025-06-05 17:46:58,12.1,67.6,65.8,True
RSU-6684,2025-06-04 18:03:19,42.2,12.5,31.6,True
SEN-9448,2025-06-01 18:40:39,16.0,59.0,68.4,True
SEN-6121,2025-06-05 01:09:21,78.5,43.7,70.6,True
RSU-2412,2025-06-03 09:36:21,45.1,73.2,34.8,True
SEN-9219,2025-06-03 12:52:41,32.7,66.8,79.0,True
CAM-5094,2025-06-04 09:48:52,90.8,42.2,62.5,True
VMS-6450,2025-06-06 09:55:38,69.0,93.8,63.6,True
DEV-5777,2025-06-01 17:43:31,51.6,15.5,41.8,True
VMS-4540,2025-06-07 05:04:36,90.1,58.3,41.4,True
CAM-5320,2025-06-03 22:15:15,54.6,89.4,39.8,True
VMS-5226,2025-06-01 06:21:48,58.3,30.5,26.8,False
RSU-2412,2025-06-04 12:52:30,23.4,54.3,35.9,True
CAM-9540,2025-06-05 14:23:27,68.4,55.4,30.6,True
CAM-3584,2025-06-06 09:21:32,86.1,27.6,28.9,True
RSU-9703,2025-06-05 17:32:23,11.4,40.3,27.3,True
SEN-6121,2025-06-02 06:06:13,86.9,42.3,48.6,True
DEV-5777,2025-06-07 08:46:11,48.5,14.9,66.2,False
SEN-8721,2025-06-03 06:35:32,72.8,92.6,69.3,True
RSU-6684,2025-06-02 14:52:43,50.5,12.0,79.1,True
DEV-3696,2025-06-07 13:24:39,35.8,11.7,25.9,True
RSU-9703,2025-06-03 23:23:45,85.2,65.7,74.6,True
VMS-7793,2025-06-05 17:12:57,46.4,39.9,51.0,True
CAM-5720,2025-06-07 12:57:32,57.5,23.7,84.5,True
RSU-2412,2025-06-06 09:18:54,61.4,68.3,53.2,True
VMS-2566,2025-06-06 07:46:51,51.3,26.5,31.7,True
VMS-9055,2025-06-06 18:56:06,24.5,30.9,67.2,True
SEN-6121,2025-06-06 07:16:54,59.0,11.1,43.0,True
VMS-3279,2025-06-03 07:40:16,57.5,19.4,55.1,True
DEV-5777,2025-06-02 16:40:49,63.0,33.6,40.4,True
DEV-5777,2025-06-03 09:29:41,53.7,52.4,70.2,True
SEN-9448,2025-06-06 09:47:54,73.5,19.0,56.5,True
SEN-7909,2025-06-06 15:19:24,84.5,91.0,56.6,True
VMS-6450,2025-06-04 17:25:07,33.7,22.7,28.0,True
VMS-5226,2025-06-01 08:20:28,23.0,51.9,65.4,True
RSU-4083,2025-06-05 09:36:44,66.6,49.5,29.1,True
RSU-1640,2025-06-03 22:31:05,93.2,10.9,52.3,True
RSU-9703,2025-06-04 14:23:32,22.5,56.5,37.1,True
SEN-9219,2025-06-07 13:51:25,40.5,72.1,72.4,True
SEN-9113,2025-06-06 13:06:30,76.1,13.6,54.4,True
CAM-8906,2025-06-07 16:51:39,72.8,21.1,38.6,True
CAM-8906,2025-06-02 21:43:33,92.9,53.4,34.2,True
VMS-7793,2025-06-07 18:15:34,9.5,45.2,80.1,True
SEN-7909,2025-06-06 15:05:43,83.0,46.4,28.4,True
VMS-2566,2025-06-04 18:25:59,56.0,68.3,74.4,True
VMS-7793,2025-06-01 08:21:30,9.2,86.3,55.6,True
CAM-9540,2025-06-02 05:14:11,76.1,22.7,83.8,True
SEN-9113,2025-06-02 17:52:36,68.5,17.7,30.6,True
VMS-5226,2025-06-07 08:02:14,47.6,29.5,32.3,True
RSU-2876,2025-06-04 08:33:00,38.4,69.5,25.0,True
RSU-2412,2025-06-07 08:53:04,58.4,72.1,33.2,True
CAM-5094,2025-06-03 07:38:41,82.3,88.0,33.0,True
VMS-6450,2025-06-06 19:11:51,66.3,53.4,72.8,True
VMS-9485,2025-06-03 21:01:05,12.8,63.1,38.0,True
RSU-6684,2025-06-04 07:33:51,18.2,12.5,80.3,True
CAM-5094,2025-06-04 08:40:51,58.7,60.8,68.8,True
VMS-7793,2025-06-07 18:21:07,42.2,36.9,52.1,True
VMS-9485,2025-06-07 13:21:08,35.9,61.5,37.9,True
SEN-6121,2025-06-06 21:35:57,71.3,64.4,74.1,True
VMS-2566,2025-06-06 18:02:38,62.1,61.6,34.8,True
SEN-9113,2025-06-04 10:42:03,5.3,70.9,25.6,True
SEN-7909,2025-06-01 08:30:25,28.9,82.3,63.8,True
VMS-5226,2025-06-07 07:04:05,23.2,41.8,49.4,True
SEN-7909,2025-06-04 08:41:27,56.2,24.3,41.9,True
RSU-1640,2025-06-01 16:16:54,92.7,81.5,62.0,True
DEV-3696,2025-06-07 18:15:37,74.6,33.0,43.4,True
RSU-2412,2025-06-02 06:06:26,26.7,49.8,55.8,True
SEN-8721,2025-06-04 16:12:07,61.7,14.3,64.0,True
RSU-6684,2025-06-04 07:45:25,44.1,71.6,75.6,True
CAM-3584,2025-06-01 10:51:30,81.4,55.8,81.7,True
CAM-5320,2025-06-02 17:53:08,9.6,15.0,53.9,True
VMS-6450,2025-06-06 07:07:17,10.0,90.0,59.4,True
VMS-6450,2025-06-05 17:45:50,22.6,11.4,34.5,True
CAM-5094,2025-06-06 21:52:38,66.4,53.4,25.4,True
DEV-5777,2025-06-06 07:19:13,33.3,81.2,33.5,True
RSU-2876,2025-06-06 15:41:37,43.3,39.2,54.0,True
VMS-5226,2025-06-02 18:44:19,39.6,75.0,76.7,True
CAM-3584,2025-06-05 17:23:37,65.3,62.7,59.3,True
VMS-5226,2025-06-03 21:42:47,93.3,13.0,69.4,True
DEV-5141,2025-06-05 07:03:19,34.7,59.3,64.6,True
RSU-9703,2025-06-05 01:19:13,29.8,34.8,84.0,True
SEN-8721,2025-06-06 15:43:06,45.8,45.7,53.7,True
