device_id,alarm_time,alarm_type,alarm_level,description
SEN-9448,2025-06-07 08:56:53,温度过高,high,设备温度达到93°C，超过正常工作温度范围
RSU-1640,2025-06-01 17:24:51,温度过高,high,设备温度达到85°C，超过正常工作温度范围
CAM-5720,2025-06-02 17:56:23,内存不足,medium,内存使用率达到99%，接近物理内存上限
VMS-5226,2025-06-03 00:31:18,传感器失效,high,传感器主传感器连续3次数据采集失败
SEN-8721,2025-06-05 18:37:58,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
RSU-6684,2025-06-03 20:19:17,温度过高,high,设备温度达到74°C，超过正常工作温度范围
VMS-9485,2025-06-05 18:30:07,传感器失效,high,传感器B相连续10次数据采集失败
VMS-3279,2025-06-06 18:44:37,设备离线,low,设备检测到通信中断，已超过15分钟未收到心跳信号
SEN-8721,2025-06-05 17:16:49,通讯中断,critical,与中心服务器通信中断，最后心跳时间19分钟前
SEN-6121,2025-06-07 16:35:07,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
RSU-6684,2025-06-04 09:49:36,网络延迟,low,网络延迟达到1353ms，数据传输可能出现丢包
VMS-9055,2025-06-03 17:02:10,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
RSU-1640,2025-06-02 17:38:45,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
SEN-8721,2025-06-03 21:30:18,CPU过载,medium,CPU使用率持续超过85%，可能影响设备正常运行
VMS-6450,2025-06-03 20:29:56,温度过高,high,设备温度达到76°C，超过正常工作温度范围
VMS-6450,2025-06-01 09:18:15,数据异常,high,检测到异常数据波动，数值偏离正常范围54%
CAM-9540,2025-06-01 16:02:47,传感器失效,high,传感器A相连续10次数据采集失败
CAM-5094,2025-06-02 11:08:50,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
DEV-3696,2025-06-07 07:31:29,网络延迟,low,网络延迟达到1433ms，数据传输可能出现丢包
VMS-7793,2025-06-02 17:55:29,传感器失效,high,传感器B相连续8次数据采集失败
SEN-9113,2025-06-02 21:07:15,数据异常,high,检测到异常数据波动，数值偏离正常范围62%
CAM-9540,2025-06-01 06:47:48,存储满,medium,磁盘使用率超过92%，存储空间即将耗尽
RSU-1640,2025-06-03 09:26:29,存储满,medium,磁盘使用率超过92%，存储空间即将耗尽
SEN-7909,2025-06-02 20:31:37,网络延迟,low,网络延迟达到727ms，数据传输可能出现丢包
CAM-5320,2025-06-06 14:28:46,电源故障,critical,主电源异常，已切换至备用电源，预计续航8小时
RSU-4083,2025-06-03 17:00:41,数据异常,high,检测到异常数据波动，数值偏离正常范围78%
VMS-4540,2025-06-03 19:44:21,内存不足,medium,内存使用率达到95%，接近物理内存上限
VMS-9485,2025-06-02 04:01:03,通讯中断,critical,与中心服务器通信中断，最后心跳时间40分钟前
VMS-5226,2025-06-02 06:57:13,CPU过载,medium,CPU使用率持续超过99%，可能影响设备正常运行
CAM-5320,2025-06-04 07:23:09,数据异常,high,检测到异常数据波动，数值偏离正常范围48%
CAM-5320,2025-06-06 14:35:15,传感器失效,high,传感器主传感器连续9次数据采集失败
CAM-5720,2025-06-02 10:08:51,CPU过载,medium,CPU使用率持续超过91%，可能影响设备正常运行
RSU-6684,2025-06-07 07:43:18,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
CAM-8906,2025-06-06 08:18:11,传感器失效,high,传感器主传感器连续5次数据采集失败
CAM-5320,2025-06-01 13:12:58,存储满,medium,磁盘使用率超过90%，存储空间即将耗尽
DEV-5777,2025-06-02 02:44:29,内存不足,medium,内存使用率达到89%，接近物理内存上限
DEV-9259,2025-06-07 07:50:58,传感器失效,high,传感器A相连续7次数据采集失败
CAM-3584,2025-06-02 16:05:18,CPU过载,medium,CPU使用率持续超过96%，可能影响设备正常运行
CAM-5720,2025-06-01 08:56:58,传感器失效,high,传感器B相连续3次数据采集失败
CAM-5720,2025-06-01 19:48:59,设备离线,low,设备检测到通信中断，已超过28分钟未收到心跳信号
DEV-9259,2025-06-04 07:59:58,通讯中断,critical,与中心服务器通信中断，最后心跳时间39分钟前
RSU-2412,2025-06-04 06:20:36,温度过高,high,设备温度达到91°C，超过正常工作温度范围
DEV-5141,2025-06-05 15:57:03,数据异常,high,检测到异常数据波动，数值偏离正常范围33%
RSU-6684,2025-06-07 08:03:50,存储满,medium,磁盘使用率超过90%，存储空间即将耗尽
VMS-5226,2025-06-03 17:44:08,传感器失效,high,传感器C相连续10次数据采集失败
VMS-9055,2025-06-04 23:04:21,数据异常,high,检测到异常数据波动，数值偏离正常范围33%
SEN-7909,2025-06-07 22:40:20,设备离线,low,设备检测到通信中断，已超过27分钟未收到心跳信号
SEN-7909,2025-06-05 18:08:10,温度过高,high,设备温度达到88°C，超过正常工作温度范围
VMS-2566,2025-06-01 00:44:17,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
SEN-8721,2025-06-04 16:39:03,通讯中断,critical,与中心服务器通信中断，最后心跳时间100分钟前
VMS-2566,2025-06-07 08:06:49,通讯中断,critical,与中心服务器通信中断，最后心跳时间115分钟前
CAM-5720,2025-06-04 07:35:33,温度过高,high,设备温度达到93°C，超过正常工作温度范围
DEV-9259,2025-06-02 18:22:00,CPU过载,medium,CPU使用率持续超过94%，可能影响设备正常运行
CAM-3584,2025-06-02 19:04:32,温度过高,high,设备温度达到80°C，超过正常工作温度范围
RSU-6684,2025-06-05 08:03:11,设备离线,low,设备检测到通信中断，已超过60分钟未收到心跳信号
RSU-2412,2025-06-02 19:03:09,温度过高,high,设备温度达到90°C，超过正常工作温度范围
SEN-9219,2025-06-02 20:01:54,温度过高,high,设备温度达到92°C，超过正常工作温度范围
RSU-6684,2025-06-05 08:27:03,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
DEV-3696,2025-06-06 13:05:58,数据异常,high,检测到异常数据波动，数值偏离正常范围78%
VMS-9485,2025-06-03 07:54:48,传感器失效,high,传感器C相连续3次数据采集失败
VMS-7793,2025-06-02 12:38:17,温度过高,high,设备温度达到72°C，超过正常工作温度范围
RSU-9703,2025-06-01 17:45:57,传感器失效,high,传感器C相连续6次数据采集失败
RSU-6684,2025-06-05 00:33:54,数据异常,high,检测到异常数据波动，数值偏离正常范围69%
SEN-8721,2025-06-02 18:11:31,电源故障,critical,主电源异常，已切换至备用电源，预计续航1小时
SEN-9219,2025-06-04 04:22:16,网络延迟,low,网络延迟达到2503ms，数据传输可能出现丢包
SEN-8721,2025-06-03 18:44:25,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
CAM-3584,2025-06-01 07:05:32,传感器失效,high,传感器A相连续5次数据采集失败
DEV-5141,2025-06-02 17:32:33,网络延迟,low,网络延迟达到704ms，数据传输可能出现丢包
SEN-9448,2025-06-05 13:45:33,通讯中断,critical,与中心服务器通信中断，最后心跳时间106分钟前
SEN-8721,2025-06-07 06:43:32,网络延迟,low,网络延迟达到2242ms，数据传输可能出现丢包
VMS-7793,2025-06-01 09:40:24,数据异常,high,检测到异常数据波动，数值偏离正常范围20%
SEN-7909,2025-06-02 07:19:56,网络延迟,low,网络延迟达到1033ms，数据传输可能出现丢包
RSU-1640,2025-06-04 13:16:52,温度过高,high,设备温度达到74°C，超过正常工作温度范围
DEV-5141,2025-06-03 17:21:31,温度过高,high,设备温度达到84°C，超过正常工作温度范围
CAM-3584,2025-06-02 20:47:09,电源故障,critical,主电源异常，已切换至备用电源，预计续航1小时
DEV-3696,2025-06-04 17:55:46,传感器失效,high,传感器A相连续9次数据采集失败
RSU-2876,2025-06-03 15:49:23,温度过高,high,设备温度达到80°C，超过正常工作温度范围
DEV-3696,2025-06-03 07:31:15,内存不足,medium,内存使用率达到89%，接近物理内存上限
SEN-9219,2025-06-02 23:49:45,传感器失效,high,传感器C相连续6次数据采集失败
DEV-3696,2025-06-02 07:49:44,通讯中断,critical,与中心服务器通信中断，最后心跳时间12分钟前
CAM-5720,2025-06-05 17:52:45,传感器失效,high,传感器主传感器连续8次数据采集失败
RSU-6684,2025-06-02 06:05:19,网络延迟,low,网络延迟达到564ms，数据传输可能出现丢包
VMS-2566,2025-06-03 01:44:40,内存不足,medium,内存使用率达到98%，接近物理内存上限
SEN-9448,2025-06-02 14:23:13,内存不足,medium,内存使用率达到94%，接近物理内存上限
RSU-2876,2025-06-03 19:48:11,内存不足,medium,内存使用率达到95%，接近物理内存上限
SEN-7909,2025-06-06 06:44:34,CPU过载,medium,CPU使用率持续超过91%，可能影响设备正常运行
SEN-6121,2025-06-07 17:00:15,传感器失效,high,传感器B相连续7次数据采集失败
RSU-9703,2025-06-07 06:13:28,温度过高,high,设备温度达到81°C，超过正常工作温度范围
CAM-9540,2025-06-03 04:13:07,温度过高,high,设备温度达到91°C，超过正常工作温度范围
RSU-9703,2025-06-06 06:39:25,传感器失效,high,传感器主传感器连续6次数据采集失败
VMS-4540,2025-06-01 18:21:29,网络延迟,low,网络延迟达到1463ms，数据传输可能出现丢包
CAM-8906,2025-06-04 21:30:28,设备离线,low,设备检测到通信中断，已超过9分钟未收到心跳信号
CAM-8906,2025-06-06 18:12:49,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
CAM-8906,2025-06-03 18:49:00,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
VMS-5226,2025-06-04 07:23:12,传感器失效,high,传感器B相连续10次数据采集失败
VMS-3279,2025-06-03 22:28:17,通讯中断,critical,与中心服务器通信中断，最后心跳时间81分钟前
CAM-5320,2025-06-03 19:33:42,存储满,medium,磁盘使用率超过92%，存储空间即将耗尽
RSU-9703,2025-06-07 07:25:03,存储满,medium,磁盘使用率超过98%，存储空间即将耗尽
RSU-9703,2025-06-06 19:01:01,数据异常,high,检测到异常数据波动，数值偏离正常范围37%
RSU-2412,2025-06-03 08:25:37,数据异常,high,检测到异常数据波动，数值偏离正常范围67%
DEV-3696,2025-06-05 19:04:12,设备离线,low,设备检测到通信中断，已超过46分钟未收到心跳信号
CAM-5720,2025-06-05 12:02:06,数据异常,high,检测到异常数据波动，数值偏离正常范围24%
RSU-2412,2025-06-01 14:56:48,通讯中断,critical,与中心服务器通信中断，最后心跳时间63分钟前
SEN-7909,2025-06-01 07:22:31,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
VMS-9055,2025-06-05 06:43:11,存储满,medium,磁盘使用率超过99%，存储空间即将耗尽
CAM-8906,2025-06-04 08:38:17,传感器失效,high,传感器C相连续9次数据采集失败
VMS-6450,2025-06-05 17:54:14,数据异常,high,检测到异常数据波动，数值偏离正常范围44%
CAM-5720,2025-06-01 07:01:35,数据异常,high,检测到异常数据波动，数值偏离正常范围31%
VMS-9485,2025-06-07 08:41:15,传感器失效,high,传感器C相连续4次数据采集失败
RSU-2412,2025-06-02 06:55:27,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
VMS-9055,2025-06-01 07:23:36,网络延迟,low,网络延迟达到1941ms，数据传输可能出现丢包
VMS-3279,2025-06-04 13:52:34,通讯中断,critical,与中心服务器通信中断，最后心跳时间65分钟前
SEN-9448,2025-06-01 08:03:12,传感器失效,high,传感器主传感器连续10次数据采集失败
CAM-5720,2025-06-01 01:02:57,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
VMS-9485,2025-06-02 23:35:41,CPU过载,medium,CPU使用率持续超过91%，可能影响设备正常运行
RSU-2876,2025-06-04 19:11:30,CPU过载,medium,CPU使用率持续超过85%，可能影响设备正常运行
SEN-9219,2025-06-01 19:26:15,设备离线,low,设备检测到通信中断，已超过28分钟未收到心跳信号
SEN-6121,2025-06-04 14:49:17,传感器失效,high,传感器主传感器连续8次数据采集失败
CAM-9540,2025-06-01 19:11:32,数据异常,high,检测到异常数据波动，数值偏离正常范围40%
SEN-8721,2025-06-01 19:53:20,CPU过载,medium,CPU使用率持续超过86%，可能影响设备正常运行
SEN-9113,2025-06-07 08:50:51,网络延迟,low,网络延迟达到1107ms，数据传输可能出现丢包
VMS-3279,2025-06-01 10:39:42,内存不足,medium,内存使用率达到91%，接近物理内存上限
SEN-8721,2025-06-03 20:46:44,CPU过载,medium,CPU使用率持续超过88%，可能影响设备正常运行
VMS-2566,2025-06-05 16:29:25,网络延迟,low,网络延迟达到814ms，数据传输可能出现丢包
VMS-5226,2025-06-04 18:58:45,传感器失效,high,传感器主传感器连续7次数据采集失败
RSU-1640,2025-06-07 06:13:42,通讯中断,critical,与中心服务器通信中断，最后心跳时间66分钟前
DEV-5777,2025-06-01 17:23:11,内存不足,medium,内存使用率达到93%，接近物理内存上限
RSU-4083,2025-06-05 15:46:28,设备离线,low,设备检测到通信中断，已超过6分钟未收到心跳信号
CAM-8906,2025-06-03 11:29:53,电源故障,critical,主电源异常，已切换至备用电源，预计续航3小时
VMS-2566,2025-06-03 11:27:00,温度过高,high,设备温度达到93°C，超过正常工作温度范围
CAM-5320,2025-06-01 10:36:51,存储满,medium,磁盘使用率超过93%，存储空间即将耗尽
DEV-3696,2025-06-02 12:59:54,存储满,medium,磁盘使用率超过89%，存储空间即将耗尽
SEN-6121,2025-06-02 07:26:47,数据异常,high,检测到异常数据波动，数值偏离正常范围55%
DEV-5777,2025-06-05 08:28:39,温度过高,high,设备温度达到83°C，超过正常工作温度范围
RSU-2876,2025-06-05 07:04:36,存储满,medium,磁盘使用率超过93%，存储空间即将耗尽
CAM-5094,2025-06-01 07:50:23,设备离线,low,设备检测到通信中断，已超过27分钟未收到心跳信号
DEV-5777,2025-06-02 22:28:41,内存不足,medium,内存使用率达到93%，接近物理内存上限
VMS-9055,2025-06-04 01:14:19,存储满,medium,磁盘使用率超过98%，存储空间即将耗尽
VMS-9055,2025-06-02 19:27:22,通讯中断,critical,与中心服务器通信中断，最后心跳时间66分钟前
CAM-8906,2025-06-02 05:44:26,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
VMS-9055,2025-06-01 19:39:12,设备离线,low,设备检测到通信中断，已超过46分钟未收到心跳信号
CAM-9540,2025-06-06 18:45:04,数据异常,high,检测到异常数据波动，数值偏离正常范围76%
VMS-3279,2025-06-05 04:02:41,网络延迟,low,网络延迟达到2924ms，数据传输可能出现丢包
SEN-9448,2025-06-03 18:40:00,传感器失效,high,传感器A相连续10次数据采集失败
SEN-9219,2025-06-01 20:04:51,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
